PERMNO,quarter_date,weight
14593.0,1998-09-30,0.001189613716990307
20482.0,1998-09-30,0.015387192355210624
75469.0,1998-09-30,0.00010996336585454413
75510.0,1998-09-30,0.0005243474992815418
60871.0,1998-09-30,0.000600869922774646
10516.0,1998-09-30,0.0021871936390256007
26331.0,1998-09-30,1.714849337707165e-05
85631.0,1998-09-30,0.0002800873617191596
24985.0,1998-09-30,0.0013237892831987161
24109.0,1998-09-30,0.002143459646721863
76712.0,1998-09-30,0.0014996267740299402
57904.0,1998-09-30,0.001754144146244101
66800.0,1998-09-30,0.018931386130637738
12320.0,1998-09-30,3.110862073684429e-05
38093.0,1998-09-30,0.00016361620948514277
80191.0,1998-09-30,0.00020500941159498919
79323.0,1998-09-30,0.007909815451630598
82469.0,1998-09-30,1.589203949995625e-05
14702.0,1998-09-30,0.002135014427097606
61241.0,1998-09-30,0.0006142981118352056
85257.0,1998-09-30,0.00013052909228804973
14008.0,1998-09-30,0.004424144622939364
27051.0,1998-09-30,0.0017978064073216643
86111.0,1998-09-30,0.0005548285688400268
84788.0,1998-09-30,0.0013548951433832602
81599.0,1998-09-30,1.7014664102020266e-05
65402.0,1998-09-30,6.715998161136732e-05
39490.0,1998-09-30,0.0006082063924477222
28222.0,1998-09-30,0.0015839450978638251
84769.0,1998-09-30,0.00014071285599058983
32986.0,1998-09-30,0.00019876993077006463
44601.0,1998-09-30,0.001175976430470887
23544.0,1998-09-30,0.0005800644164936941
59176.0,1998-09-30,0.008149760644657562
76605.0,1998-09-30,0.0008652202960147083
19561.0,1998-09-30,0.00797794576737547
58827.0,1998-09-30,0.009471352743893501
27887.0,1998-09-30,0.003918859556829373
85914.0,1998-09-30,0.0009595583176016691
39642.0,1998-09-30,0.0023389736354547806
37584.0,1998-09-30,0.0017389871756834446
10866.0,1998-09-30,6.382793747357106e-05
49656.0,1998-09-30,0.0047060913891671975
75901.0,1998-09-30,0.00010258798964748762
52484.0,1998-09-30,1.551660438713484e-05
19393.0,1998-09-30,0.023769596949019655
75333.0,1998-09-30,0.0015260795220222972
77605.0,1998-09-30,0.0023129265017381518
11260.0,1998-09-30,0.007122730748103645
56274.0,1998-09-30,0.0030253589696880973
21371.0,1998-09-30,0.0031730871079672152
18542.0,1998-09-30,0.003734004247439758
59192.0,1998-09-30,0.002400212577451348
47079.0,1998-09-30,0.009685511617884696
79354.0,1998-09-30,0.0014658279663208394
23393.0,1998-09-30,0.00013122587294206133
85459.0,1998-09-30,0.00019075655066838734
64186.0,1998-09-30,0.003229159503799519
23473.0,1998-09-30,0.0011811174846600037
18729.0,1998-09-30,0.004692539205299156
46578.0,1998-09-30,0.0019715553965590537
25022.0,1998-09-30,0.00034077243915475454
84387.0,1998-09-30,5.765240944360015e-06
82682.0,1998-09-30,3.6578036870914002e-06
23229.0,1998-09-30,0.0010205572928383944
86976.0,1998-09-30,0.002196577892146084
61532.0,1998-09-30,1.1859994063798195e-05
81055.0,1998-09-30,0.0015526627492444662
65541.0,1998-09-30,6.0461616478047846e-05
26607.0,1998-09-30,8.473072446735055e-05
31069.0,1998-09-30,2.3936748994665e-05
87055.0,1998-09-30,0.0023810345892858573
25320.0,1998-09-30,0.005184685350847165
80320.0,1998-09-30,6.80917255241767e-05
81143.0,1998-09-30,1.2738223520038902e-06
76076.0,1998-09-30,0.022109161806640746
62148.0,1998-09-30,0.0021156382974151966
23660.0,1998-09-30,0.0012096194107537946
81245.0,1998-09-30,5.002465836922767e-06
86158.0,1998-09-30,1.2497825423900192e-05
17005.0,1998-09-30,0.00392408536860083
64936.0,1998-09-30,0.0020173125861412755
26112.0,1998-09-30,0.001694587688985097
11703.0,1998-09-30,0.014643793952570849
19350.0,1998-09-30,0.0016597723510250928
79686.0,1998-09-30,9.802261125808978e-06
11081.0,1998-09-30,0.01972368609257475
30382.0,1998-09-30,0.0012795735313849712
84373.0,1998-09-30,0.00011449908268459186
77661.0,1998-09-30,0.0002047004741612731
49680.0,1998-09-30,0.0009230458726036371
26403.0,1998-09-30,0.011959059646222188
81481.0,1998-09-30,0.0004261337772881723
25953.0,1998-09-30,0.0015847124451360095
20626.0,1998-09-30,0.004404959719015246
81655.0,1998-09-30,0.0005122996151268141
11674.0,1998-09-30,0.0015080843298722882
27959.0,1998-09-30,0.005497926830668203
75390.0,1998-09-30,0.0002448931954674651
86356.0,1998-09-30,0.00041195231689658394
70578.0,1998-09-30,0.0008481028444731368
11404.0,1998-09-30,0.0027971544631052087
52476.0,1998-09-30,0.0012149060265652383
15720.0,1998-09-30,0.0020897615127800895
82642.0,1998-09-30,0.0007248640976301482
80080.0,1998-09-30,0.0009194290746205043
22103.0,1998-09-30,0.0063075193523054515
75825.0,1998-09-30,0.0006219990175455322
24328.0,1998-09-30,0.00021710162274316154
82486.0,1998-09-30,0.00042020713030151244
11762.0,1998-09-30,0.0010296601277809043
24010.0,1998-09-30,0.001744441653203765
66149.0,1998-09-30,3.580091264266656e-05
87717.0,1998-09-30,0.00015736649161210512
25785.0,1998-09-30,0.012334288695316692
11618.0,1998-09-30,0.00021819290357431753
81774.0,1998-09-30,0.00029611998809615195
83597.0,1998-09-30,7.041737581404682e-05
60628.0,1998-09-30,0.0015200528337705097
23026.0,1998-09-30,0.001694048763037874
34746.0,1998-09-30,0.0035286731021009115
12052.0,1998-09-30,0.0014631601800802684
12060.0,1998-09-30,0.05955229819940632
62260.0,1998-09-30,0.00010306337975817723
77274.0,1998-09-30,0.00015188394847673312
17144.0,1998-09-30,0.002462375844376418
22293.0,1998-09-30,0.0015704085858812375
12079.0,1998-09-30,0.008260885153445483
46674.0,1998-09-30,0.0012357699932922968
52695.0,1998-09-30,0.0009467996774969104
23819.0,1998-09-30,0.0017407252021581718
52978.0,1998-09-30,0.0008945279583111077
42906.0,1998-09-30,0.0012199474995812773
66181.0,1998-09-30,0.013362265806378601
82775.0,1998-09-30,0.002547518710675456
23309.0,1998-09-30,0.0009656112886118144
76095.0,1998-09-30,4.00471021723587e-05
18374.0,1998-09-30,0.0018590396700569889
32870.0,1998-09-30,0.0004582990569294081
82581.0,1998-09-30,0.0003180852139007014
41444.0,1998-09-30,4.551748162415815e-06
16600.0,1998-09-30,0.001773725160667538
48653.0,1998-09-30,0.0006288899599575409
85610.0,1998-09-30,0.0002674418755029541
12490.0,1998-09-30,0.027582195299430772
76709.0,1998-09-30,0.00021223534415304655
75591.0,1998-09-30,0.00017929104240385694
40272.0,1998-09-30,0.0008138032265675824
79906.0,1998-09-30,0.0001356405999408287
59328.0,1998-09-30,0.03288398655700647
78975.0,1998-09-30,0.0006385992824892445
21573.0,1998-09-30,0.0032955100684718777
53065.0,1998-09-30,0.0016897857082589732
12431.0,1998-09-30,0.001442163160483493
79698.0,1998-09-30,0.00048782777907796856
56573.0,1998-09-30,0.00313395081551939
46181.0,1998-09-30,1.97197465543964e-05
42877.0,1998-09-30,0.00011875976511385982
79094.0,1998-09-30,0.00029714067355338206
42534.0,1998-09-30,0.0009059194061334603
88664.0,1998-09-30,0.00020950015442714682
22111.0,1998-09-30,0.024209483337775162
48071.0,1998-09-30,0.003437207377670758
26825.0,1998-09-30,0.003084464651761088
64995.0,1998-09-30,0.0029218579273673326
83669.0,1998-09-30,7.990493397763786e-05
46886.0,1998-09-30,0.0005001945357791175
17750.0,1998-09-30,0.005100088628189384
84577.0,1998-09-30,3.025513560616906e-05
11308.0,1998-09-30,0.032683566808034394
16678.0,1998-09-30,0.0029506278283245105
81301.0,1998-09-30,0.0002764761279742568
52708.0,1998-09-30,0.00024742127188147025
12062.0,1998-09-30,4.68226765028232e-05
84169.0,1998-09-30,0.000246521921324558
50876.0,1998-09-30,0.01984066357610982
21178.0,1998-09-30,0.004539020104054507
58819.0,1998-09-30,0.00056725454801474
61399.0,1998-09-30,0.00257986092446568
48486.0,1998-09-30,8.913823377208314e-05
58683.0,1998-09-30,0.0015593216039729897
85913.0,1998-09-30,0.0013738176941937269
34032.0,1998-09-30,0.0019367539763835628
43449.0,1998-09-30,0.00940055324725403
78987.0,1998-09-30,0.00025842148330465844
81061.0,1998-09-30,0.0020027441164462323
60097.0,1998-09-30,0.006243782225500254
76947.0,1998-09-30,5.194496756302468e-06
85620.0,1998-09-30,0.00021003584535214299
77496.0,1998-09-30,0.0003298320828316994
80204.0,1998-09-30,0.00046177410342750313
45751.0,1998-09-30,0.0029260207252129575
22592.0,1998-09-30,0.006846344568125168
13901.0,1998-09-30,0.02587653446005468
22752.0,1998-09-30,0.03549571365814724
69032.0,1998-09-30,0.0058105247854900195
10107.0,1998-09-30,0.0629947682824798
48020.0,1998-09-30,1.7252661092772902e-06
35554.0,1998-09-30,0.0008468189719854152
85621.0,1998-09-30,0.00018960945492041255
53613.0,1998-09-30,0.0014920196839641891
57809.0,1998-09-30,0.00017678968008450648
21207.0,1998-09-30,0.00087312036407119
38762.0,1998-09-30,0.000908635732085309
57665.0,1998-09-30,0.0015737735122227342
24766.0,1998-09-30,0.0011553159825865823
69526.0,1998-09-30,5.498502578357304e-06
64311.0,1998-09-30,0.002533557476219188
82598.0,1998-09-30,0.0003954892312731623
58246.0,1998-09-30,0.001743493403488661
34817.0,1998-09-30,0.0008230687328055295
79785.0,1998-09-30,8.589044399094794e-05
77037.0,1998-09-30,2.676999583872657e-05
25232.0,1998-09-30,0.0002469737317176838
30681.0,1998-09-30,0.0017569328072929396
10104.0,1998-09-30,0.006511851436513419
79103.0,1998-09-30,0.00017751587787396666
34833.0,1998-09-30,0.001746102470481347
61621.0,1998-09-30,0.0019379961386513742
60506.0,1998-09-30,0.0007399991131732924
13688.0,1998-09-30,0.002801039250329605
23712.0,1998-09-30,0.002097754936389097
13856.0,1998-09-30,0.009974022503012377
21936.0,1998-09-30,0.034063836315534134
78041.0,1998-09-30,1.5128976834987735e-05
18163.0,1998-09-30,0.02188837878611505
64390.0,1998-09-30,0.001884528755250566
41355.0,1998-09-30,0.0007465180424071018
54148.0,1998-09-30,0.0002448613484708774
77392.0,1998-09-30,1.8838052029903933e-05
60442.0,1998-09-30,0.003109285970855558
62034.0,1998-09-30,0.00028605377791239355
27991.0,1998-09-30,0.0008735793634025974
82515.0,1998-09-30,3.4807573906659914e-05
22509.0,1998-09-30,0.002221570897464597
22517.0,1998-09-30,0.0008962114063664005
61146.0,1998-09-30,1.1787155741128418e-05
85792.0,1998-09-30,4.700153728727091e-05
77178.0,1998-09-30,0.0007812887658161298
76614.0,1998-09-30,4.842625545380684e-05
69649.0,1998-09-30,0.0002339395539864655
85072.0,1998-09-30,0.0001558140260123041
84381.0,1998-09-30,0.001594390625187077
36003.0,1998-09-30,0.0001332386318821605
77338.0,1998-09-30,0.00012503970528343356
91556.0,1998-09-30,0.0003091820876636562
86228.0,1998-09-30,0.00035763369131384417
77702.0,1998-09-30,0.0007463674197722244
36468.0,1998-09-30,0.0008650803130084878
42585.0,1998-09-30,7.121730335452369e-05
60206.0,1998-09-30,0.0004190386258953349
77357.0,1998-09-30,0.0005238782485241447
18411.0,1998-09-30,0.004725480775251799
86136.0,1998-09-30,0.001437924634362009
84262.0,1998-09-30,0.00014314199823596273
72726.0,1998-09-30,0.0020269539013168347
79193.0,1998-09-30,9.27936651095416e-06
18198.0,1998-09-30,9.349070456533134e-05
43350.0,1998-09-30,0.0006075508044100646
73139.0,1998-09-30,0.0007645315088382227
52038.0,1998-09-30,0.001814113953076424
10401.0,1998-09-30,0.02428316998391793
83341.0,1998-09-30,0.00048423233224153227
75694.0,1998-09-30,6.743313251031727e-05
57736.0,1998-09-30,2.710776091495208e-06
51369.0,1998-09-30,0.0003526689530250236
40539.0,1998-09-30,0.0012892249398298778
62092.0,1998-09-30,0.0005753884434777711
82242.0,1998-09-30,7.604171356808631e-06
76016.0,1998-09-30,2.003247974752517e-05
76230.0,1998-09-30,5.2275989415141997e-05
10138.0,1998-09-30,0.0008050466396484706
70519.0,1998-09-30,0.009974004861357834
80286.0,1998-09-30,3.974574187959152e-05
77730.0,1998-09-30,0.0005875597473249183
61209.0,1998-09-30,3.0294947946372892e-05
84761.0,1998-09-30,2.348039519254523e-05
15579.0,1998-09-30,0.004756636354133499
23579.0,1998-09-30,0.00228555901886096
76185.0,1998-09-30,6.010777693582454e-05
19596.0,1998-09-30,0.0008701989520880422
79637.0,1998-09-30,0.0002917439088295868
92655.0,1998-09-30,0.0015727292039143105
48725.0,1998-09-30,0.0024250309778368756
85663.0,1998-09-30,0.00035355938929846654
66157.0,1998-09-30,0.006064113001809152
85269.0,1998-09-30,0.00025717969486163764
15202.0,1998-09-30,0.0007845078142220149
85753.0,1998-09-30,0.000142839832782108
76744.0,1998-09-30,0.000134080715356721
83232.0,1998-09-30,0.00010123396750001353
81677.0,1998-09-30,0.0001537625905842496
82651.0,1998-09-30,0.00046163726917625
66384.0,1998-09-30,0.0002184396279361441
23536.0,1998-09-30,0.000836999169850199
79533.0,1998-09-30,1.8820640421385754e-06
50024.0,1998-09-30,0.006952827093197362
38156.0,1998-09-30,0.002809942319055144
55976.0,1998-09-30,0.028309908114500165
83011.0,1998-09-30,0.00027266252561672523
62498.0,1998-09-30,0.00011230933208399822
85630.0,1998-09-30,3.30045881856196e-05
39917.0,1998-09-30,0.0019312403339011843
85348.0,1998-09-30,0.001372799999334822
76795.0,1998-09-30,0.00014973810791116387
14593.0,1998-12-31,0.0010292503968986233
20482.0,1998-12-31,0.01370536602893543
75469.0,1998-12-31,7.49188634307579e-05
75510.0,1998-12-31,0.0005281436545104298
60871.0,1998-12-31,0.0009403024270085254
10516.0,1998-12-31,0.0018723976792963354
26331.0,1998-12-31,1.3750337406017456e-05
85631.0,1998-12-31,0.00036895807018602405
24985.0,1998-12-31,0.0010795270827680936
24109.0,1998-12-31,0.0016597108064502098
76712.0,1998-12-31,0.0015743724932148597
57904.0,1998-12-31,0.002145150569080773
66800.0,1998-12-31,0.018697910590600737
12320.0,1998-12-31,3.245269874077906e-05
38093.0,1998-12-31,0.00014053510414398338
80191.0,1998-12-31,0.00020571453640834143
79323.0,1998-12-31,0.0058218926664939455
82469.0,1998-12-31,1.1140487268406527e-05
14702.0,1998-12-31,0.002924813080720875
61241.0,1998-12-31,0.0007737894474760528
85257.0,1998-12-31,0.00013180171122307243
14008.0,1998-12-31,0.004904733934034532
27051.0,1998-12-31,0.002099354127291407
86111.0,1998-12-31,0.0005240203237445352
84788.0,1998-12-31,0.0031239483748905844
81599.0,1998-12-31,2.208487667458581e-05
65402.0,1998-12-31,6.60298040090164e-05
39490.0,1998-12-31,0.0004560517610836551
28222.0,1998-12-31,0.0016904520375998315
84769.0,1998-12-31,9.937202725724226e-05
32986.0,1998-12-31,0.00018137964871257542
44601.0,1998-12-31,0.0009655379779942085
23544.0,1998-12-31,0.0005018278374465398
59176.0,1998-12-31,0.008540416221556667
76605.0,1998-12-31,0.0009127670572504715
19561.0,1998-12-31,0.006007661986125753
59408.0,1998-12-31,0.019177702230271054
27887.0,1998-12-31,0.0033898620637571875
85914.0,1998-12-31,0.0011398665124682612
39642.0,1998-12-31,0.0019525581750000642
37584.0,1998-12-31,0.0014833550020476628
10866.0,1998-12-31,5.849244217543974e-05
49656.0,1998-12-31,0.005642731789528445
75901.0,1998-12-31,0.00010572158250264055
52484.0,1998-12-31,1.2285743016414124e-05
19393.0,1998-12-31,0.024503451363163647
75333.0,1998-12-31,0.0011697836810553985
77605.0,1998-12-31,0.0019416577302217278
70519.0,1998-12-31,0.020805598105270072
56274.0,1998-12-31,0.002840784582330089
21371.0,1998-12-31,0.0028070127384305773
18542.0,1998-12-31,0.0030409264100582614
59192.0,1998-12-31,0.0019444944682583218
79354.0,1998-12-31,0.0014959553955107758
23393.0,1998-12-31,0.00012768534939553832
85459.0,1998-12-31,0.00019688811679949888
64186.0,1998-12-31,0.0029421529742900054
23473.0,1998-12-31,0.0011235574227933382
18729.0,1998-12-31,0.005012022318183092
46578.0,1998-12-31,0.0022287727495678817
25022.0,1998-12-31,0.00033344447549047996
84387.0,1998-12-31,6.308029587895395e-06
82682.0,1998-12-31,1.2110978168804177e-06
23229.0,1998-12-31,0.0009234067946206905
86976.0,1998-12-31,0.0017675721294832468
61532.0,1998-12-31,6.778277421986381e-06
81055.0,1998-12-31,0.0013902509070652044
65541.0,1998-12-31,5.685584747575786e-05
26607.0,1998-12-31,0.00010018925910824297
31069.0,1998-12-31,1.856239510332814e-05
87055.0,1998-12-31,0.002904429869048116
25320.0,1998-12-31,0.004506526077659263
80320.0,1998-12-31,7.946575590318188e-05
76076.0,1998-12-31,0.026907071009511625
62148.0,1998-12-31,0.0016695263315121612
23660.0,1998-12-31,0.0013708139620327246
81245.0,1998-12-31,7.593631691247019e-06
86158.0,1998-12-31,1.9627248884797544e-05
17005.0,1998-12-31,0.003952832521208017
64936.0,1998-12-31,0.0016833011926698635
26112.0,1998-12-31,0.0013684704059728256
11703.0,1998-12-31,0.01101041565084623
19350.0,1998-12-31,0.001445124972773766
79686.0,1998-12-31,3.449048543079885e-06
11081.0,1998-12-31,0.017160961906883272
30382.0,1998-12-31,0.0009130471279402149
84373.0,1998-12-31,9.804674252140869e-05
77661.0,1998-12-31,0.00026031438303160105
49680.0,1998-12-31,0.0013511403034741187
26403.0,1998-12-31,0.011339021609711442
81481.0,1998-12-31,0.0004930709574755183
25953.0,1998-12-31,0.001501872358227042
20626.0,1998-12-31,0.003709660344274239
81655.0,1998-12-31,0.00046099216243586095
11674.0,1998-12-31,0.0011513915814640044
27959.0,1998-12-31,0.004273783233751751
75390.0,1998-12-31,0.00018279490762614965
86356.0,1998-12-31,0.0017902573715584014
70578.0,1998-12-31,0.0008628596790384767
11404.0,1998-12-31,0.002272406102003617
52476.0,1998-12-31,0.0009290339186146024
15720.0,1998-12-31,0.0018120134525692528
82642.0,1998-12-31,0.0009649170398268435
80080.0,1998-12-31,0.0006535678195455985
22103.0,1998-12-31,0.004884924732504543
75825.0,1998-12-31,0.0004886299352716405
24328.0,1998-12-31,0.00019933900602905438
82486.0,1998-12-31,0.0003859294393833129
11762.0,1998-12-31,0.0009301908545336802
24010.0,1998-12-31,0.0014145770864677464
66149.0,1998-12-31,3.9361485372060237e-05
87717.0,1998-12-31,0.0001928674079705512
25785.0,1998-12-31,0.012321432055572753
11618.0,1998-12-31,0.0003076591155843335
81774.0,1998-12-31,0.0001917290059718402
83597.0,1998-12-31,0.00011417097678673216
60628.0,1998-12-31,0.002425399398711442
23026.0,1998-12-31,0.0014227340963511735
34746.0,1998-12-31,0.003511132303811114
86401.0,1998-12-31,0.0005778989255636656
12052.0,1998-12-31,0.0013779122231550639
12060.0,1998-12-31,0.06160074672357452
62260.0,1998-12-31,8.4206292710774e-05
77274.0,1998-12-31,0.00023105621107851108
17144.0,1998-12-31,0.0021915280590647074
22293.0,1998-12-31,0.0019171846617250174
12079.0,1998-12-31,0.00863199388866007
46674.0,1998-12-31,0.0011086051220632004
52695.0,1998-12-31,0.0007284099555409537
23819.0,1998-12-31,0.0024004885081021026
52978.0,1998-12-31,0.0008709701525401252
42906.0,1998-12-31,0.0011676580166285993
66181.0,1998-12-31,0.017627273742182835
82775.0,1998-12-31,0.0023055771197463045
23309.0,1998-12-31,0.0009191653259509543
76095.0,1998-12-31,2.9832815635710425e-05
18374.0,1998-12-31,0.0017480410980234482
32870.0,1998-12-31,0.0004443332896497777
82581.0,1998-12-31,0.00033517990240690935
41444.0,1998-12-31,3.447746906658851e-06
16600.0,1998-12-31,0.0012917127679975896
48653.0,1998-12-31,0.0005494931296449443
85610.0,1998-12-31,0.0002972026440146334
12490.0,1998-12-31,0.03135922508451584
76709.0,1998-12-31,0.00019372396536793606
75591.0,1998-12-31,0.0001325047446362136
40272.0,1998-12-31,0.0008641294196077419
79906.0,1998-12-31,0.00019211485477887885
59328.0,1998-12-31,0.03642622612919087
78975.0,1998-12-31,0.0007992572887278117
21573.0,1998-12-31,0.002538057424739584
53065.0,1998-12-31,0.0020428188394613213
12431.0,1998-12-31,0.0014318611133409302
79698.0,1998-12-31,0.0003980970905715107
56573.0,1998-12-31,0.0026730704112402233
46181.0,1998-12-31,1.498802085882483e-05
42877.0,1998-12-31,0.00015098742890738638
79094.0,1998-12-31,0.000512066624723455
42534.0,1998-12-31,0.0009221892692540496
88664.0,1998-12-31,0.00018313342524686947
22111.0,1998-12-31,0.020786394107081333
48071.0,1998-12-31,0.0033850308040429397
26825.0,1998-12-31,0.0025490940114724354
64995.0,1998-12-31,0.0025942007357044367
83669.0,1998-12-31,6.779584817860606e-05
46886.0,1998-12-31,0.0007019877498577303
17750.0,1998-12-31,0.005442946448914947
84577.0,1998-12-31,2.2573393494196793e-05
11308.0,1998-12-31,0.030439751604781386
16678.0,1998-12-31,0.002856930218723468
81301.0,1998-12-31,0.00022965510890087887
52708.0,1998-12-31,0.0002244263547652417
12062.0,1998-12-31,3.174516143524298e-05
84169.0,1998-12-31,0.0002843929059469553
50876.0,1998-12-31,0.018012959395431502
21178.0,1998-12-31,0.003065447489356767
58819.0,1998-12-31,0.00045857858294407296
61399.0,1998-12-31,0.0033273096678387605
48486.0,1998-12-31,0.00012607604298507262
58683.0,1998-12-31,0.001406443264142864
85913.0,1998-12-31,0.0012975771584251335
34032.0,1998-12-31,0.0017974504678369742
43449.0,1998-12-31,0.009577867112210304
78987.0,1998-12-31,0.0003458148939876995
81061.0,1998-12-31,0.0014465336659107032
60097.0,1998-12-31,0.00669944617352228
76947.0,1998-12-31,8.393135945327636e-06
85620.0,1998-12-31,0.00015998695464132002
77496.0,1998-12-31,0.000444008629273434
80204.0,1998-12-31,0.0005338105993637001
45751.0,1998-12-31,0.002771198972553655
22592.0,1998-12-31,0.005261050246364629
13901.0,1998-12-31,0.024006274122903678
22752.0,1998-12-31,0.03237859392998114
69032.0,1998-12-31,0.0075590224458914335
10107.0,1998-12-31,0.06313431954988005
48020.0,1998-12-31,4.227922435832436e-06
35554.0,1998-12-31,0.000743612504512215
85621.0,1998-12-31,0.00019837680874125092
53613.0,1998-12-31,0.002297222814034387
57809.0,1998-12-31,0.0001548201146274798
21207.0,1998-12-31,0.0005624344712180234
38762.0,1998-12-31,0.0006592808630622049
57665.0,1998-12-31,0.0013824941906974174
24766.0,1998-12-31,0.0009274684761996348
69526.0,1998-12-31,5.264681604638999e-06
64311.0,1998-12-31,0.0022146246758434403
82598.0,1998-12-31,0.000564867068424246
58246.0,1998-12-31,0.0017926872963783438
34817.0,1998-12-31,0.0006980516704339626
79785.0,1998-12-31,9.466551729909912e-05
77037.0,1998-12-31,1.7425617270416835e-05
25232.0,1998-12-31,0.0002102307309952605
30681.0,1998-12-31,0.0018032835038013497
10104.0,1998-12-31,0.007627834549585488
79103.0,1998-12-31,0.00018614847595423885
34833.0,1998-12-31,0.0010758505358239925
61621.0,1998-12-31,0.001551108449131881
60506.0,1998-12-31,0.0005922953699474902
13688.0,1998-12-31,0.0022207076605573737
23712.0,1998-12-31,0.001682519657909737
13856.0,1998-12-31,0.01105317879598052
21936.0,1998-12-31,0.02989833517520458
78041.0,1998-12-31,5.542344842948895e-06
18163.0,1998-12-31,0.02232946838394743
64390.0,1998-12-31,0.0022628961850468554
41355.0,1998-12-31,0.0006574370201989191
54148.0,1998-12-31,0.00022126004929818563
77392.0,1998-12-31,1.534280317535438e-05
60442.0,1998-12-31,0.0029920700283833602
62034.0,1998-12-31,0.00028178367783028894
27991.0,1998-12-31,0.0006617493531807103
82515.0,1998-12-31,3.2444589430686954e-05
22509.0,1998-12-31,0.0019001928810256216
22517.0,1998-12-31,0.0008074245389190113
61146.0,1998-12-31,9.668140654808895e-06
85792.0,1998-12-31,7.430932898070993e-05
77178.0,1998-12-31,0.000682135651920379
76614.0,1998-12-31,3.761127969874423e-05
69649.0,1998-12-31,0.00018746285228572979
85072.0,1998-12-31,0.00011907797331043363
84381.0,1998-12-31,0.001697618386977788
36003.0,1998-12-31,9.84746698934565e-05
77338.0,1998-12-31,0.0001174727791495459
91556.0,1998-12-31,0.0003344129736200737
86228.0,1998-12-31,0.00027090832123005
77702.0,1998-12-31,0.0009314545246392826
36468.0,1998-12-31,0.0009308689725523196
42585.0,1998-12-31,6.574014958916407e-05
60206.0,1998-12-31,0.0003777374005055818
77357.0,1998-12-31,0.0007020284115972547
18411.0,1998-12-31,0.0037346206625108584
86136.0,1998-12-31,0.0011224677112118989
77649.0,1998-12-31,0.0003578519898909771
84262.0,1998-12-31,0.00010372789018624657
72726.0,1998-12-31,0.0020743491041791237
79193.0,1998-12-31,3.6400550486868002e-06
18198.0,1998-12-31,7.986698245023894e-05
43350.0,1998-12-31,0.00045418379763040783
73139.0,1998-12-31,0.0009786171778388532
52038.0,1998-12-31,0.0016894161653868162
10401.0,1998-12-31,0.024481538625026018
83341.0,1998-12-31,0.00037055252872616486
75694.0,1998-12-31,7.809751716545419e-05
57736.0,1998-12-31,1.0051973653230897e-06
51369.0,1998-12-31,0.0006572430878910915
40539.0,1998-12-31,0.0017272754932155653
62092.0,1998-12-31,0.0004958199675211161
82242.0,1998-12-31,5.944308600014322e-06
76016.0,1998-12-31,2.520276817812323e-05
76230.0,1998-12-31,2.9761029811145094e-05
10138.0,1998-12-31,0.0007608793336581722
86460.0,1998-12-31,5.710981632364239e-06
80286.0,1998-12-31,3.870794869963749e-05
77730.0,1998-12-31,0.0005024659848600377
61209.0,1998-12-31,2.4100593139979935e-05
84761.0,1998-12-31,2.790413602692985e-05
15579.0,1998-12-31,0.0061530682745135
23579.0,1998-12-31,0.0022174144743365327
76185.0,1998-12-31,3.893413394533146e-05
19596.0,1998-12-31,0.0005844155164704924
79637.0,1998-12-31,0.00029074065272405184
92655.0,1998-12-31,0.001478043139002488
48725.0,1998-12-31,0.0020544902100870076
85663.0,1998-12-31,0.0004176322342808872
66157.0,1998-12-31,0.0047481113639743925
85269.0,1998-12-31,0.00021866985041486042
15202.0,1998-12-31,0.0008128664158605065
85753.0,1998-12-31,0.0002515763940670441
76744.0,1998-12-31,0.00013926818570678145
83232.0,1998-12-31,7.463947235649088e-05
81677.0,1998-12-31,0.00015257385876977977
82651.0,1998-12-31,0.00048424496406621184
66384.0,1998-12-31,0.00024641109758665895
23536.0,1998-12-31,0.0006679102863341225
38703.0,1998-12-31,0.011903185932695206
81593.0,1998-12-31,0.004195846221027808
38156.0,1998-12-31,0.0024588053445497664
55976.0,1998-12-31,0.03337210627477448
83011.0,1998-12-31,0.00041398258398318513
62498.0,1998-12-31,9.86462785607181e-05
85630.0,1998-12-31,4.642331219351712e-05
39917.0,1998-12-31,0.0018635718471517182
85348.0,1998-12-31,0.001412062440091373
76795.0,1998-12-31,0.00012502805288254476
14593.0,1999-03-31,0.0008453663126256172
20482.0,1999-03-31,0.012246034077616586
75469.0,1999-03-31,6.892751290631447e-05
75510.0,1999-03-31,0.0005998375738511656
60871.0,1999-03-31,0.0008276963924263701
10516.0,1999-03-31,0.0014995155839047918
26331.0,1999-03-31,6.114072274535007e-06
85631.0,1999-03-31,0.0004108985231988533
24985.0,1999-03-31,0.0008562266712497459
24109.0,1999-03-31,0.001309509098951017
76712.0,1999-03-31,0.0011598270692035311
57904.0,1999-03-31,0.002490211150238254
66800.0,1999-03-31,0.02570021621695298
12320.0,1999-03-31,2.5561454607532508e-05
38093.0,1999-03-31,0.00014357042546684284
80191.0,1999-03-31,0.00016971693473124037
79323.0,1999-03-31,0.0051982901732453264
82469.0,1999-03-31,1.0583900199159015e-05
14702.0,1999-03-31,0.003967384653629093
61241.0,1999-03-31,0.0003906562312873079
85257.0,1999-03-31,0.00010113390635228163
14008.0,1999-03-31,0.00657209262542753
27051.0,1999-03-31,0.0020210135998812904
86111.0,1999-03-31,0.000616073611153682
84788.0,1999-03-31,0.004699816880582407
81599.0,1999-03-31,3.2470350242488155e-05
