fdate,market_volume,ln_market_volume
2005-06-07,1851370000,21.339191742512334
2005-06-08,1715490000,21.262964591041474
2005-06-09,1824120000,21.324363515908203
2005-06-10,1664180000,21.232598346572065
2005-06-13,1661350000,21.230896361815862
2005-06-14,1698150000,21.252805260156503
2005-06-15,1840440000,21.333270510414962
2005-06-16,1776040000,21.297652003785284
2005-06-17,2407370000,21.601800702255456
2005-06-20,1714530000,21.262404827526936
2005-06-21,1720700000,21.265997021723386
2005-06-22,1823250000,21.323886459828618
2005-06-23,2029920000,21.43126222035656
2005-06-24,2418800000,21.606537386363332
2005-06-27,1738620000,21.276357532051644
2005-06-28,1772410000,21.295606039340946
2005-06-29,1769280000,21.29383852111384
2005-06-30,2109490000,21.469712049057605
2005-07-01,1593820000,21.189399487475114
2005-07-05,1805820000,21.314280619199955
2005-07-06,1883470000,21.356381657175522
2005-07-07,1952440000,21.392345709372396
2005-07-08,1900810000,21.365545948061524
2005-07-11,1846300000,21.33644947336597
2005-07-12,1932010000,21.38182674870678
2005-07-13,1812500000,21.317972944693103
2005-07-14,2048710000,21.440476163731656
2005-07-15,1716400000,21.263494911081644
2005-07-18,1582100000,21.18201891541929
2005-07-19,2041280000,21.436842899017865
2005-07-20,2063340000,21.447591865987356
2005-07-21,2129840000,21.4793126964754
2005-07-22,1766990000,21.29254337095839
2005-07-25,1717580000,21.26418216030642
2005-07-26,1934180000,21.38294930100135
2005-07-27,1945800000,21.3889390405056
2005-07-28,2001680000,21.4172526649038
2005-07-29,1789600000,21.305257968140193
2005-08-01,1716870000,21.263768702541643
2005-08-02,2043120000,21.437743888208185
2005-08-03,1999980000,21.416403017456357
2005-08-04,1981220000,21.40697865351939
2005-08-05,1930280000,21.38093090706066
2005-08-08,1804140000,21.313349860897215
2005-08-09,1897520000,21.363813607362964
2005-08-10,2172320000,21.499061557816244
2005-08-11,1941560000,21.386757610598732
2005-08-12,1709300000,21.259349766926498
2005-08-15,1562880000,21.169796110006505
2005-08-16,1820410000,21.32232758738985
2005-08-17,1859150000,21.3433852309728
2005-08-18,1808170000,21.31558112104485
2005-08-19,1558790000,21.167175716217077
2005-08-22,1621330000,21.206512637019003
2005-08-23,1678620000,21.241237864232836
2005-08-24,1930800000,21.38120026175061
2005-08-25,1571110000,21.17504821286479
2005-08-26,1541090000,21.15575579521297
2005-08-29,1599450000,21.192925657096573
2005-08-30,1916470000,21.373750789127275
2005-08-31,2365510000,21.584259480462602
2005-09-01,2229860000,21.525204640178618
2005-09-02,1640160000,21.218059634999367
2005-09-06,1932090000,21.381868155502676
2005-09-07,2067700000,21.449702715371
2005-09-08,1955380000,21.393850384897213
2005-09-09,1992560000,21.412686081098723
2005-09-12,1938050000,21.38494814987578
2005-09-13,2082360000,21.456767702854687
2005-09-14,1986750000,21.409765974784563
2005-09-15,2079340000,21.455316372614593
2005-09-16,3152470000,21.87145210950113
2005-09-19,2076540000,21.45396888403279
2005-09-20,2319250000,21.564509694497655
2005-09-21,2548150000,21.6586334426253
2005-09-22,2424720000,21.60898189075186
2005-09-23,1973020000,21.402831200782952
2005-09-26,2022220000,21.42746175479124
2005-09-27,1976270000,21.40447706661385
2005-09-28,2106980000,21.46852147955445
2005-09-29,2176120000,21.50080931147839
2005-09-30,2097520000,21.464021531421082
2005-10-03,2097490000,21.464007228713818
2005-10-04,2341420000,21.574023419871374
2005-10-05,2546780000,21.65809565308432
2005-10-06,2792030000,21.750034766774483
2005-10-07,2126080000,21.477545745509094
2005-10-10,2195990000,21.509898806849264
2005-10-11,2299040000,21.55575748144517
2005-10-12,2491280000,21.636062471566287
2005-10-13,2351150000,21.578170407106217
2005-10-14,2188940000,21.506683245335328
2005-10-17,2054570000,21.443332417257572
2005-10-18,2197010000,21.51036318199988
2005-10-19,2703590000,21.717846356411624
2005-10-20,2617250000,21.685389985163738
2005-10-21,2470920000,21.62785638787233
2005-10-24,2197790000,21.510718146962198
2005-10-25,2312470000,21.56158205429373
2005-10-26,2467750000,21.62657264126227
2005-10-27,2395370000,21.596803544394913
2005-10-28,2379400000,21.5901141920067
2005-10-31,2567470000,21.66618681518071
2005-11-01,2457850000,21.62255282100438
2005-11-02,2648090000,21.697104462359004
2005-11-03,2716630000,21.722657978507474
2005-11-04,2050510000,21.441354379643798
2005-11-07,1987580000,21.410183655255015
2005-11-08,1965050000,21.39878352723653
2005-11-09,2214460000,21.518274418396274
2005-11-10,2378460000,21.589719056373355
2005-11-11,1773140000,21.296017823132072
2005-11-14,1899780000,21.365003926941004
2005-11-15,2359370000,21.58166047119412
2005-11-16,2121580000,21.475426931063723
2005-11-17,2298040000,21.555322422661867
2005-11-18,2453290000,21.620695817819616
2005-11-21,2117350000,21.47343114372868
2005-11-22,2291420000,21.552437549674092
2005-11-23,1985400000,21.409086242119894
2005-11-25,724940000,20.401599450773574
2005-11-28,2016900000,21.424827516107374
2005-11-29,2268340000,21.542314123392842
2005-11-30,2374690000,21.588132739597924
2005-12-01,2614830000,21.684464922789854
2005-12-02,2125580000,21.477310543257595
2005-12-05,2325840000,21.56734710105868
2005-12-06,2110740000,21.470304433850167
2005-12-07,2093830000,21.46226076176293
2005-12-08,2178300000,21.501810593018586
2005-12-09,1896290000,21.363165182669533
2005-12-12,1876550000,21.352700821534754
2005-12-13,2390020000,21.594567571055656
2005-12-14,2145520000,21.486647784188808
2005-12-15,2180590000,21.50286131933225
2005-12-16,2584190000,21.672677949575377
2005-12-19,2208810000,21.515719745915135
2005-12-20,1996690000,21.41475664648095
2005-12-21,2065170000,21.448478384426142
2005-12-22,1888500000,21.359048700116787
2005-12-23,1285810000,20.97465470690091
2005-12-27,1540470000,21.155353401614683
2005-12-28,1422360000,21.075583300843682
2005-12-29,1382540000,21.047188224034436
2005-12-30,1443500000,21.090336557067264
2006-01-03,2554570000,21.661149748982503
2006-01-04,2515330000,21.645669844614137
2006-01-05,2433340000,21.612530636154922
2006-01-06,2446560000,21.617948793224116
2006-01-09,2301490000,21.556822576219734
2006-01-10,2373080000,21.587454526431866
2006-01-11,2406130000,21.601285484626942
2006-01-12,2318350000,21.564121562700475
2006-01-13,2206510000,21.514677918727962
2006-01-17,2179970000,21.50257695218483
2006-01-18,2233200000,21.52670137140048
2006-01-19,2444020000,21.616910061528333
2006-01-20,2845810000,21.769113574020075
2006-01-23,2256070000,21.53689019846965
2006-01-24,2608720000,21.68212551652914
2006-01-25,2617060000,21.685317387247267
2006-01-26,2856780000,21.772960953379904
2006-01-27,2623620000,21.687820880468077
2006-01-30,2282730000,21.54863793205995
2006-01-31,2708310000,21.719590661072374
2006-02-01,2589410000,21.674695887479874
2006-02-02,2565300000,21.665341267794293
2006-02-03,2282210000,21.548410108692174
2006-02-06,2132360000,21.480495184530227
2006-02-07,2366370000,21.584622972355664
2006-02-08,2456860000,21.62214994880505
2006-02-09,2441920000,21.616050452065544
2006-02-10,2290050000,21.551839488335336
2006-02-13,1850080000,21.338494718344926
2006-02-14,2437940000,21.61441925736631
2006-02-15,2317590000,21.563793689601685
2006-02-16,2251490000,21.53485805621258
2006-02-17,2128260000,21.478570581413514
2006-02-21,2104320000,21.467258211511925
2006-02-22,2222380000,21.5218445306438
2006-02-23,2144210000,21.486037023119593
2006-02-24,1933010000,21.382344210464964
2006-02-27,1975320000,21.403996247491268
2006-02-28,2370860000,21.586518595470658
2006-03-01,2308320000,21.559785824161736
2006-03-02,2494590000,21.637390223989144
2006-03-03,2152950000,21.490104831649774
2006-03-06,2280190000,21.547524609774065
2006-03-07,2268050000,21.542186268424288
2006-03-08,2442870000,21.616439414543756
2006-03-09,2140110000,21.484123066528298
2006-03-10,2123450000,21.476307961407894
2006-03-13,2070330000,21.45097385180748
2006-03-14,2165270000,21.49581090194145
2006-03-15,2293000000,21.553126840822177
2006-03-16,2292180000,21.552769166746682
2006-03-17,2549620000,21.659210165404378
2006-03-20,1976830000,21.404760388565606
2006-03-21,2147370000,21.487509674483935
2006-03-22,2039810000,21.43612250321009
2006-03-23,1980940000,21.406837316470675
2006-03-24,2326070000,21.567445985173027
2006-03-27,2029700000,21.431153835827853
2006-03-28,2148580000,21.488072995766537
2006-03-29,2143540000,21.485724504896538
2006-03-30,2294560000,21.553806940945176
2006-03-31,2236710000,21.52827187314277
2006-04-03,2494080000,21.637185760674562
2006-04-04,2147660000,21.487644714285956
2006-04-05,2420020000,21.607041641543667
2006-04-06,2281680000,21.54817785068316
2006-04-07,2082470000,21.456820526139204
2006-04-10,1898320000,21.364235121447777
2006-04-11,2232880000,21.526558068996337
2006-04-12,1938100000,21.384973948670975
2006-04-13,1891940000,21.360868594599673
2006-04-17,1794650000,21.308075853801974
2006-04-18,2595440000,21.677021896031203
2006-04-19,2447310000,21.618255299120623
2006-04-20,2512920000,21.644711260540337
2006-04-21,2392630000,21.595659016283342
2006-04-24,2117330000,21.473421697914592
2006-04-25,2366380000,21.58462719822857
2006-04-26,2502690000,21.640631990347487
2006-04-27,2772010000,21.74283852577117
2006-04-28,2419920000,21.607000318717343
2006-05-01,2437040000,21.614050025078086
2006-05-02,2403470000,21.600179363423013
2006-05-03,2395230000,21.5967450966013
2006-05-04,2431450000,21.611753624158478
2006-05-05,2294760000,21.553894099827158
2006-05-08,2151300000,21.489338147520915
2006-05-09,2157290000,21.492118641306178
2006-05-10,2268550000,21.542406697821647
2006-05-11,2531520000,21.652085749797305
2006-05-12,2567970000,21.666381540462897
2006-05-15,2505660000,21.641818009834203
2006-05-16,2386210000,21.59297217016075
2006-05-17,2830200000,21.763613217482543
2006-05-18,2537490000,21.654441240419853
2006-05-19,2982300000,21.81596065185048
2006-05-22,2773010000,21.74319920977622
2006-05-23,2605250000,21.680794476836812
2006-05-24,2999030000,21.821554739997694
2006-05-25,2372730000,21.587307027901314
2006-05-26,1814020000,21.3188112139369
2006-05-30,2176190000,21.500841478304743
2006-05-31,2692160000,21.713609682326723
2006-06-01,2360160000,21.581995250296014
2006-06-02,2295540000,21.55423394689925
2006-06-05,2313470000,21.562014398861788
2006-06-06,2697650000,21.71564686059411
2006-06-07,2644170000,21.69562305338934
2006-06-08,3543790000,21.988462612854587
2006-06-09,2214000000,21.518066671232855
2006-06-12,2247010000,21.532866280517982
2006-06-13,3215770000,21.891332668292705
2006-06-14,2667990000,21.704591216866827
2006-06-15,2775480000,21.74408954215968
2006-06-16,2783390000,21.746935446215254
2006-06-19,2517200000,21.646413009617053
2006-06-20,2232950000,21.52658941815204
2006-06-21,2361230000,21.582448506654128
2006-06-22,2148180000,21.48788680896478
2006-06-23,2017270000,21.425010949131288
2006-06-26,1878580000,21.353782009242106
2006-06-27,2203130000,21.51314491346588
2006-06-28,2085490000,21.45826967657659
2006-06-29,2621250000,21.686917140180405
2006-06-30,3049560000,21.838263154863842
2006-07-03,1114470000,20.831644792527502
2006-07-05,2165070000,21.49571853044169
2006-07-06,2009160000,21.420982561220725
2006-07-07,1988150000,21.410470395050677
2006-07-10,1854590000,21.340929484317588
2006-07-11,2310850000,21.560881259165427
2006-07-12,2250450000,21.534396033165407
2006-07-13,2545760000,21.65769506712382
2006-07-14,2467120000,21.62631731538604
2006-07-17,2146410000,21.487062516028683
2006-07-18,2481750000,21.632229793434107
2006-07-19,2701980000,21.717250674532522
2006-07-20,2345580000,21.575798543017253
2006-07-21,2704090000,21.718031278596897
2006-07-24,2312720000,21.56169015796093
2006-07-25,2563930000,21.66480707454011
2006-07-26,2667710000,21.704486263439815
2006-07-27,2776710000,21.744532610577775
2006-07-28,2480420000,21.6316937376231
2006-07-31,2461300000,21.623955502591915
2006-08-01,2527690000,21.650571679129488
2006-08-02,2610750000,21.68290337332393
2006-08-03,2728440000,21.726995854244322
2006-08-04,2530970000,21.65186846541663
2006-08-07,2045660000,21.438986312758654
2006-08-08,2457840000,21.622548752399567
2006-08-09,2555180000,21.661388508218433
2006-08-10,2402190000,21.59964665822528
2006-08-11,2004540000,21.41868044494876
2006-08-14,2118020000,21.473747526951676
2006-08-15,2334100000,21.570892214794416
2006-08-16,2554570000,21.661149748982503
2006-08-17,2458340000,21.622752162364915
2006-08-18,2033910000,21.433225885806205
2006-08-21,1759240000,21.288147734554332
2006-08-22,1908740000,21.369709175452613
2006-08-23,1893670000,21.361782582105217
2006-08-24,1930320000,21.380951629228196
2006-08-25,1667580000,21.234639310615236
2006-08-28,1834920000,21.330266720772336
2006-08-29,2093720000,21.46220822507679
2006-08-30,2060690000,21.446306715120496
2006-08-31,1974540000,21.40360129677902
2006-09-01,1800520000,21.31134134901706
2006-09-05,2114480000,21.472074756331256
2006-09-06,2329870000,21.56907830897606
2006-09-07,2325850000,21.56735140057133
2006-09-08,2132890000,21.48074370454792
2006-09-11,2506430000,21.642125266889067
2006-09-12,2791580000,21.749873580731414
2006-09-13,2597220000,21.6777074791696
2006-09-14,2351220000,21.57820017932746
2006-09-15,3198030000,21.885800832177214
2006-09-18,2325080000,21.56702028399592
2006-09-19,2390850000,21.594914788197446
2006-09-20,2543070000,21.656637849550997
2006-09-21,2627440000,21.689275825059788
2006-09-22,2162880000,21.494706503876262
2006-09-25,2710240000,21.720303028802345
2006-09-26,2673350000,21.706598204551256
2006-09-27,2749190000,21.734572159783312
2006-09-28,2397820000,21.597825828182273
2006-09-29,2273430000,21.544555541223772
2006-10-02,2154480000,21.490815232080816
2006-10-03,2682690000,21.71008585941098
2006-10-04,3019880000,21.82848293244439
2006-10-05,2817240000,21.75902351922969
2006-10-06,2523000000,21.64871450660533
2006-10-09,1935170000,21.383461014866263
2006-10-10,2376140000,21.588743159269868
2006-10-11,2521000000,21.647921485152192
2006-10-12,2514350000,21.64528015779016
2006-10-13,2482920000,21.632701123863583
2006-10-16,2305920000,21.55874556608395
2006-10-17,2519620000,21.647373933448442
2006-10-18,2658840000,21.70115577439946
2006-10-19,2619830000,21.686375267118077
2006-10-20,2526410000,21.65006515965921
2006-10-23,2480430000,21.63169776919027
2006-10-24,2876890000,21.779975686513062
2006-10-25,2953540000,21.806270287873623
2006-10-26,2793350000,21.750507429341607
2006-10-27,2458450000,21.622796907005227
2006-10-30,2770440000,21.74227198929651
2006-10-31,2803030000,21.753966811890198
2006-11-01,2821160000,21.760413984833967
2006-11-02,2646180000,21.696382927536312
2006-11-03,2419730000,21.60692180064265
2006-11-06,2533550000,21.652887318229208
2006-11-07,2636390000,21.692676394084515
2006-11-08,2814820000,21.75816415333198
2006-11-09,3012050000,21.82588674701188
2006-11-10,2290200000,21.551904986943512
2006-11-13,2386340000,21.593026648374718
2006-11-14,3027480000,21.83099642725905
2006-11-15,2831130000,21.763941762191426
2006-11-16,2835730000,21.765565236570655
2006-11-17,2726100000,21.726137853333686
2006-11-20,2546710000,21.658068167018772
2006-11-21,2597940000,21.67798466023991
2006-11-22,2237710000,21.528718858457808
2006-11-24,832550000,20.5400038380754
2006-11-27,2711210000,21.720660866653972
2006-11-28,2639750000,21.693950052650898
2006-11-29,2790970000,21.749655042607284
2006-11-30,4006230000,22.111116486421107
2006-12-01,2800980000,21.753235192891857
2006-12-04,2766320000,21.740783754025184
2006-12-05,2755700000,21.73693733076212
2006-12-06,2725280000,21.725837012076543
2006-12-07,2743150000,21.73237273205857
2006-12-08,2440460000,21.61545238307316
2006-12-11,2289900000,21.55177398543681
2006-12-12,2738170000,21.730555651001364
2006-12-13,2552260000,21.660245078117192
2006-12-14,2729700000,21.72745754999503
2006-12-15,3229580000,21.895617934766467
2006-12-18,2568140000,21.66644773842208
2006-12-19,2717060000,21.72281625032677
2006-12-20,2387630000,21.593567079098577
2006-12-21,2322410000,21.56587127655588
2006-12-22,1647590000,21.22257945107345
2006-12-26,1310310000,20.993529587385726
2006-12-27,1667370000,21.234513371695446
2006-12-28,1508570000,21.134428019199067
2006-12-29,1678200000,21.240987627400244
2007-01-03,3429160000,21.955581170172675
2007-01-04,3004460000,21.823363688286346
2007-01-05,2919400000,21.794643952660753
2007-01-08,2763340000,21.73970592996783
2007-01-09,3038380000,21.834590315588837
2007-01-10,2764660000,21.74018349871786
2007-01-11,2857870000,21.77334242906546
2007-01-12,2686480000,21.71149762347488
2007-01-16,2599530000,21.678596496402353
2007-01-17,2690270000,21.712907397270463
2007-01-18,2822430000,21.760864052971957
2007-01-19,2777480000,21.744809878732063
2007-01-22,2540120000,21.65547716095538
2007-01-23,2975070000,21.813533405078957
2007-01-24,2783180000,21.746859995803206
2007-01-25,2994330000,21.819986337310905
2007-01-26,2626620000,21.6889636854928
2007-01-29,2730480000,21.727743254863846
2007-01-30,2706250000,21.718829749715074
2007-01-31,2976690000,21.814077781881785
2007-02-01,2914890000,21.793097920187794
2007-02-02,2569450000,21.666957705168507
2007-02-05,2439430000,21.615030242403883
2007-02-06,2608710000,21.68212168322424
2007-02-07,2618820000,21.685989671587738
2007-02-08,2816180000,21.75864719365393
2007-02-09,2951810000,21.80568437846961
2007-02-12,2395680000,21.596932952353683
2007-02-13,2652150000,21.698636468756483
2007-02-14,2699290000,21.71625461241291
2007-02-15,2490920000,21.63591795709452
2007-02-16,2399450000,21.598505381370952
2007-02-20,2337860000,21.572501817963875
2007-02-21,2606980000,21.68145830021511
2007-02-22,1950770000,21.391490003375587
2007-02-23,2579950000,21.671035855847183
2007-02-26,2822170000,21.760771929526474
2007-02-27,4065230000,22.12573615891137
2007-02-28,3925250000,22.090695880419904
2007-03-01,3874910000,22.077788273675548
2007-03-02,3312260000,21.92089657280373
2007-03-05,3480520000,21.970447544857304
2007-03-06,3358160000,21.93465904187583
2007-03-07,3141350000,21.867918480776176
2007-03-08,3014850000,21.826815914644143
2007-03-09,2623050000,21.68760359979205
2007-03-12,2664000000,21.703094589624556
2007-03-13,3485570000,21.971897425890898
2007-03-14,3758350000,22.04724586824701
2007-03-15,2821900000,21.76067625388808
2007-03-16,3393640000,21.945168928598203
2007-03-19,2777180000,21.744701861319548
2007-03-20,2795940000,21.751434201860256
2007-03-21,3184770000,21.881645909862232
2007-03-22,3129970000,21.864289256788002
2007-03-23,2619020000,21.68606603894531
2007-03-26,2754660000,21.736559859957183
2007-03-27,2673040000,21.706482238450636
2007-03-28,3000440000,21.822024781526682
2007-03-29,2854710000,21.772236098713037
2007-03-30,2903960000,21.789341159709412
2007-04-02,2875880000,21.77962455131719
2007-04-03,2921760000,21.795452011377996
2007-04-04,2616320000,21.685034587219395
2007-04-05,2357230000,21.58075303781124
2007-04-09,2349410000,21.577430069750893
2007-04-10,2510110000,21.643592413831026
2007-04-11,2950190000,21.80513541200377
2007-04-12,2770570000,21.74231891214993
2007-04-13,2690020000,21.712814465476757
2007-04-16,2870140000,21.777626646016017
2007-04-17,2920570000,21.79504463965594
2007-04-18,2971330000,21.812275500971207
2007-04-19,2913610000,21.792658699111847
2007-04-20,3329940000,21.92622012275842
2007-04-23,2575020000,21.66912313802224
2007-04-24,3119750000,21.861018707352237
2007-04-25,3252590000,21.90271743899039
2007-04-26,3211800000,21.890097364591664
2007-04-27,2732810000,21.728596220802416
2007-04-30,3093420000,21.852543111925314
2007-05-01,3400350000,21.947144204446918
2007-05-02,3189800000,21.883224055852928
2007-05-03,3007970000,21.824531269580014
2007-05-04,2761930000,21.739195547658692
2007-05-07,2545090000,21.657431849781386
2007-05-08,2795720000,21.75135551324181
2007-05-09,2935550000,21.800160666196902
2007-05-10,3031240000,21.832237613675552
2007-05-11,2720780000,21.72418444085106
2007-05-14,2776130000,21.74432370846566
2007-05-15,3071020000,21.845275590920522
2007-05-16,2915350000,21.793255718151844
2007-05-17,2868640000,21.777103886811393
2007-05-18,2959050000,21.808134107822262
2007-05-21,3465360000,21.966082360295346
2007-05-22,2860500000,21.774262271672857
2007-05-23,3084260000,21.849577595189913
2007-05-24,3365530000,21.936851291355406
2007-05-25,2316250000,21.563215335563843
2007-05-29,2571790000,21.667867991465812
2007-05-30,2980210000,21.815259604779502
2007-05-31,3335530000,21.927897424227197
2007-06-01,2927020000,21.79725067756756
2007-06-04,2738930000,21.73083317012823
2007-06-05,2939450000,21.801488325966393
2007-06-06,2964190000,21.809869644889872
2007-06-07,3538470000,21.986960267275457
2007-06-08,2993460000,21.819695745955453
2007-06-11,2525280000,21.649617784614883
2007-06-12,3056200000,21.84043815113543
2007-06-13,3077930000,21.847523130064207
2007-06-14,2813630000,21.757741301563648
2007-06-15,3406030000,21.948813227134025
2007-06-18,2480240000,21.63162116663453
2007-06-19,2873590000,21.778827956110643
2007-06-20,3286900000,21.913210708287703
2007-06-21,3161110000,21.874189068688622
2007-06-22,4284320000,22.17822768328755
2007-06-25,3287250000,21.9133171859313
2007-06-26,3398530000,21.946608822135868
2007-06-27,3398150000,21.94649700283574
2007-06-28,3006710000,21.824112294665827
2007-06-29,3165410000,21.875548426016866
2007-07-02,2648990000,21.69744427221978
2007-07-03,1560790000,21.168457940281865
2007-07-05,2622950000,21.68756547550688
2007-07-06,2441520000,21.615886633117878
2007-07-09,2715330000,21.7221793299074
2007-07-10,3244280000,21.900159282668398
2007-07-11,3082920000,21.849143036762534
2007-07-12,3489600000,21.97305295341164
2007-07-13,2801120000,21.753285174148896
2007-07-16,2704110000,21.718038674773073
2007-07-17,3007140000,21.824255297900272
2007-07-18,3609220000,22.00675751946348
2007-07-19,3251450000,21.902366887637175
2007-07-20,3745780000,22.04389570993241
2007-07-23,3102700000,21.855538537107133
2007-07-24,4115830000,22.138106351830075
2007-07-25,4283200000,22.177966230730362
2007-07-26,4472550000,22.221224552714506
2007-07-27,4784650000,22.288678713930526
2007-07-30,4128780000,22.14124780076458
2007-07-31,4524520000,22.232777331123636
2007-08-01,5256780000,22.38278450894474
2007-08-02,4368850000,22.197765653527057
2007-08-03,4272110000,22.175373687336474
2007-08-06,5067200000,22.34605423374865
2007-08-07,4909390000,22.31441553478233
2007-08-08,5499560000,22.427933925984664
2007-08-09,5889600000,22.49645392058903
2007-08-10,5345780000,22.399573301552987
2007-08-13,3696280000,22.030592745432145
2007-08-14,3814630000,22.0621095113962
2007-08-15,4290930000,22.179769329609034
2007-08-16,6509300000,22.596497760503738
2007-08-17,3570040000,21.995842637156983
2007-08-20,3321340000,21.923634152902235
2007-08-21,3012150000,21.82591994644085
2007-08-22,3309120000,21.919948129960883
2007-08-23,3084390000,21.84961974379618
2007-08-24,2541400000,21.65598094723471
2007-08-27,2406180000,21.60130626466813
2007-08-28,3078090000,21.84757511170171
2007-08-29,2824070000,21.76144494380561
2007-08-30,2582960000,21.672201865071063
2007-08-31,2731610000,21.728157015902614
2007-09-04,2766600000,21.740884966404987
2007-09-05,2991600000,21.819074198281786
2007-09-06,2459590000,21.623260506333583
2007-09-07,3191080000,21.88362525443907
2007-09-10,2835720000,21.765561710135618
2007-09-11,3015330000,21.826975113872365
2007-09-12,2885720000,21.783040272494315
2007-09-13,2877080000,21.78004172787236
2007-09-14,2641740000,21.6947036279087
2007-09-17,2598390000,21.67815785940206
2007-09-18,3708940000,22.034011958455938
2007-09-19,3846750000,22.07049447290176
2007-09-20,2957700000,21.807677776213378
2007-09-21,3679460000,22.026031839229578
2007-09-24,3131310000,21.864717284290514
2007-09-25,3187770000,21.882587449725968
2007-09-26,3237390000,21.898033286560864
2007-09-27,2872180000,21.778337160263156
2007-09-28,2925350000,21.796679968591427
2007-10-01,3281990000,21.91171578268706
2007-10-02,3101910000,21.855283887740207
2007-10-03,3065320000,21.843417805452507
2007-10-04,2690430000,21.712966869086415
2007-10-05,2919030000,21.79451720625787
2007-10-08,2040650000,21.43653422150257
2007-10-09,2932040000,21.79896426344256
2007-10-10,3044760000,21.836687917268
2007-10-11,3911260000,22.087125409671486
2007-10-12,2788690000,21.748837788463877
2007-10-15,3139290000,21.86726249664912
2007-10-16,3234560000,21.897158743283995
2007-10-17,3638070000,22.014719158198627
2007-10-18,3203210000,21.887419268958425
2007-10-19,4160970000,22.149014057115888
2007-10-22,3471830000,21.96794766941214
2007-10-23,3309120000,21.919948129960883
2007-10-24,4003300000,22.110384857940858
2007-10-25,4183960000,22.154524003433888
2007-10-26,3612120000,22.007560694540654
2007-10-29,3124480000,21.86253370628876
2007-10-30,3212520000,21.890321512829303
2007-10-31,3953070000,22.097758329173995
2007-11-01,4241470000,22.16817574421758
2007-11-02,4285990000,22.178617400817288
2007-11-05,3819330000,22.063340851511644
2007-11-06,3879160000,22.07888447229784
2007-11-07,4353160000,22.194167855101128
2007-11-08,5439720000,22.41699342590137
2007-11-09,4587050000,22.24650295287265
2007-11-12,4192520000,22.156567822073633
2007-11-13,4141310000,22.144277999852537
2007-11-14,4031470000,22.11739691066268
2007-11-15,3941010000,22.094702872583106
2007-11-16,4168870000,22.150910852821106
2007-11-19,4119650000,22.139034045242955
2007-11-20,4875150000,22.30741671015363
2007-11-21,4076230000,22.128438378585358
2007-11-23,1612720000,21.20118803143644
2007-11-26,3706470000,22.03334577813918
2007-11-27,4320720000,22.18668789198175
2007-11-28,4508020000,22.22912386967133
2007-11-29,3524730000,21.98306967453236
2007-11-30,4422200000,22.20990314676233
2007-12-03,3323250000,21.924209056711984
2007-12-04,3343620000,21.93031988934813
2007-12-05,3663660000,22.02172848469277
2007-12-06,3568570000,21.995430792268195
2007-12-07,3177710000,21.879426648537212
2007-12-10,2911760000,21.792023546301916
2007-12-11,4080180000,22.129406942036386
2007-12-12,4482120000,22.22336198572845
2007-12-13,3635170000,22.013921714376153
2007-12-14,3401050000,21.947350044421768
2007-12-17,3569030000,21.995559687134993
2007-12-18,3723690000,22.037980949072427
2007-12-19,3401300000,21.947423548431445
2007-12-20,3526890000,21.98368229973552
2007-12-21,4508590000,22.229250302998437
2007-12-24,1267420000,20.96024917506688
2007-12-26,2010500000,21.4216492843016
2007-12-27,2365770000,21.584369387295535
2007-12-28,2420510000,21.607244098713302
2007-12-31,2440880000,21.61562446696858
2008-01-02,3452650000,21.962407889081636
2008-01-03,3429500000,21.95568031490365
2008-01-04,4166000000,22.150222179785192
2008-01-07,4221260000,22.163399498627783
2008-01-08,4705390000,22.2719744970905
2008-01-09,5351030000,22.40055490268857
2008-01-10,5170490000,22.366233298538504
2008-01-11,4495840000,22.22641836171595
2008-01-14,3682090000,22.02674636269594
2008-01-15,4601640000,22.249678598641818
2008-01-16,5440620000,22.417158861908344
2008-01-17,5303130000,22.391563049226725
2008-01-18,6004840000,22.51583164766044
2008-01-22,6544690000,22.60191987078624
2008-01-23,3241680000,21.899357550884893
2008-01-24,5735300000,22.469905896534495
2008-01-25,4882250000,22.308872016127165
2008-01-28,4100930000,22.134479614203098
2008-01-29,4232960000,22.166167348877593
2008-01-30,4742760000,22.279885081676074
2008-01-31,4970290000,22.32674402545325
2008-02-01,4650770000,22.260298634234783
2008-02-04,3495780000,21.9748223636978
2008-02-05,4315740000,22.185534641563883
2008-02-06,4008120000,22.11158814040054
2008-02-07,4589160000,22.24696283773518
2008-02-08,3768490000,22.049940227668586
2008-02-11,3593140000,22.002292308972184
2008-02-12,4044640000,22.120658384732334
2008-02-13,3856420000,22.073005128925058
2008-02-14,3644760000,22.016556356617848
2008-02-15,3583300000,21.999550000483126
2008-02-19,3613550000,22.007956505591718
2008-02-20,3870520000,22.07665470188674
2008-02-21,3696660000,22.030695546212442
2008-02-22,3572660000,21.99657625332944
2008-02-25,3866350000,22.07557674648519
2008-02-26,4096060000,22.13329137301383
2008-02-27,3904700000,22.085446792703035
2008-02-28,3938580000,22.094086089203
2008-02-29,4426730000,22.210926999453157
2008-03-03,4117570000,22.138529020478725
2008-03-04,4757180000,22.282920892654822
2008-03-05,4277710000,22.176683656622565
2008-03-06,4323460000,22.187321844558344
2008-03-07,4565410000,22.241774160760983
2008-03-10,4261240000,22.172826034684388
2008-03-11,5109080000,22.35428518581409
2008-03-12,4414280000,22.208110577295578
2008-03-13,5073360000,22.347269156939813
2008-03-14,5153780000,22.362996262972565
2008-03-17,5683010000,22.460746858893845
