PERMNO,COMNAM,TICKER,Notes
20583,EXPAND ENERGY CORP,EXE,Company name and Ticker updated on 2024-10-31
20584,C N ENERGY GROUP INC,CNEY,Original record
20585,CORNER GROWTH ACQUISITION CORP,COOL,Original record
20586,CARNEY TECHNOLOGY ACQ CORP II,CTAQ,Original record
20587,CUENTAS INC,CUEN,Original record
20588,DECIBEL THERAPEUTICS INC,DBTX,Original record
20589,UNIVERSAL CYCLOPS STL CORP,UCS,Original record
20589,CYCLOPS CORP,CYL,Company name and Ticker updated on 1965-05-28
20590,CADO SYSTEMS CORP,CADO,Original record
20591,DUNE ACQUISITION CORP,DUNE,Original record
20591,GLOBAL GAS CORP,HGAS,Company name and Ticker updated on 2023-12-29
20592,EDTECHX HOLDINGS ACQ CORP II,EDTX,Original record
20593,EVAXION BIOTECH A S,EVAX,Original record
20594,FRAZIER LIFESCIENCES ACQ CORP,FLAC,Original record
20595,FOXWAYNE ENTERPRISES ACQ CORP,FOXW,Original record
20596,F S DEVELOPMENT CORP II,FSII,Original record
20596,PARDES BIOSCIENCES INC,PRDS,Company name and Ticker updated on 2021-12-31
20597,WHITE DENTAL MFG CO,WDM,Original record
20597,WHITE S S CO,WDM,Company name updated on 1965-04-30
20598,CAL MAINE FOODS INC,CALM,Original record
20599,FIFTH WALL ACQUISITION CORP I,FWAA,Original record
20599,SMARTRENT INC,SMRT,Company name and Ticker updated on 2021-08-31
20600,GREENBOX P O S,GBOX,Original record
20600,RYVYL INC,RVYL,Company name and Ticker updated on 2022-10-31
20601,GORES HOLDINGS VI INC,GHVI,Original record
20601,MATTERPORT INC,MTTR,Company name and Ticker updated on 2021-07-30
20602,GLOBIS ACQUISITION CORP,GLAQ,Original record
20603,I N S U ACQUISITION CORP III,IIII,Original record
20604,IMMUNOCORE HOLDINGS PLC,IMCR,Original record
20605,KAIROS ACQUISITION CORP,KAIR,Original record
20606,GLOBAL X FUNDS,KEJI,Original record
20607,KINS TECHNOLOGY GROUP INC,KINZ,Original record
20607,CXAPP INC,CXAI,Company name and Ticker updated on 2023-03-31
20608,LANDOS BIOPHARMA INC,LABP,Original record
20609,LONGEVERON INC,LGVN,Original record
20610,LUCIRA HEALTH INC,LHDX,Original record
20611,MARQUEE RAINE ACQUISITION CORP,MRAC,Original record
20611,ENJOY TECHNOLOGY INC,ENJY,Company name and Ticker updated on 2021-10-29
20612,MEDTECH ACQUISITION CORP,MTAC,Original record
20612,TRISALUS LIFE SCIENCES INC,TLSI,Company name and Ticker updated on 2023-08-31
20613,NEXIMMUNE INC,NEXI,Original record
20614,NOVO INTEGRATED SCIENCES INC,NVOS,Original record
20615,PHARVARIS N V,PHVS,Original record
20616,POEMA GLOBAL HOLDINGS CORP,PPGH,Original record
20617,PERPETUA RESOURCES CORP,PPTA,Original record
20618,CARPENTER STEEL CO,CRS,Original record
20618,CARPENTER TECHNOLOGY CORP,CRS,Company name updated on 1968-11-29
20619,CALANDRA INDUSTRIES INC,CALN,Original record
20620,PORTAGE BIOTECH INC,PRTG,Original record
20621,REVOLUTION ACCELERATION ACQ CORP,RAAC,Original record
20621,BERKSHIRE GREY INC,BGRY,Company name and Ticker updated on 2021-07-30
20622,ALPS E T F TRUST,REIT,Original record
20623,RELIANCE GLOBAL GROUP INC,RELI,Original record
20624,SCION TECH GROWTH I,SCOA,Original record
20625,SCORE MEDIA & GAMING INC,SCR,Original record
20626,DOW CHEMICAL CO,DOW,Original record
20627,CALBIOCHEM,CALB,Original record
20628,GLOBAL INTERNET OF PEOPLE INC,SDH,Original record
20628,SUNRISE NEW ENERGY CO LTD,EPOW,Company name and Ticker updated on 2022-08-31
20629,SENIOR CONNECT ACQ CORP I,SNRH,Original record
20630,SENSEI BIOTHERAPEUTICS INC,SNSE,Original record
20631,SEVEN OAKS ACQUISITION CORP,SVOK,Original record
20631,BOXED INC,BOXD,Company name and Ticker updated on 2021-12-31
20632,TERNS PHARMACEUTICALS INC,TERN,Original record
20633,TALIS BIOMEDICAL CORP,TLIS,Original record
20635,CAL DYNAMICS ENERGY CORP,CYECF,Original record
20635,RIDGECREST RESOURCES LTD,RCTRF,Company name and Ticker updated on 1984-08-31
20636,THAYER VENTURES ACQUISITION CORP,TVAC,Original record
20636,INSPIRATO INC,ISPO,Company name and Ticker updated on 2022-02-28
20637,URBAN GRO INC,UGRO,Original record
20638,7GC & CO HOLDINGS INC,VII,Original record
20638,BANZAI INTERNATIONAL INC,BNZI,Company name and Ticker updated on 2023-12-29
20639,GAUCHO GROUP HOLDINGS INC,VINO,Original record
20640,VALLON PHARMACEUTICALS INC,VLON,Original record
20640,GRI BIO INC,GRI,Company name and Ticker updated on 2023-04-28
20641,VOR BIOPHARMA INC,VOR,Original record
20643,CALI COMPUTER SYS INC,CCSS,Original record
20644,VIRPAX PHARMACEUTICALS INC,VRPX,Original record
20645,VENTOUX CCM ACQUISITION CORP,VTAQ,Original record
20645,PRESTO AUTOMATION INC,PRST,Company name and Ticker updated on 2022-09-30
20646,OSCAR HEALTH INC,OSCR,Original record
20647,INNOVAGE HOLDING CORP,INNV,Original record
20648,ROBLOX CORP,RBLX,Original record
20649,HAYWARD HOLDINGS INC,HAYW,Original record
20651,CALIBRE CORP,CLBR,Original record
20651,MERET INC,MRET,Company name and Ticker updated on 1986-03-31
20652,SUN COUNTRY AIRLINES HLDGS INC,SNCY,Original record
20653,OLO INC,OLO,Original record
20654,DUCKHORN PORTFOLIO INC,NAPA,Original record
20655,INSTIL BIO INC,TIL,Original record
20656,DIGITALOCEAN HOLDINGS INC,DOCN,Original record
20657,A C V AUCTIONS INC,ACVA,Original record
20658,CRICUT INC,CRCT,Original record
20659,VIZIO HOLDING CORP,VZIO,Original record
20660,VIRGINIA NATL BANKSHARES CORP,VABK,Original record
20661,ALIGNMENT HEALTHCARE INC,ALHC,Original record
20662,DESIGN THERAPEUTICS INC,DSGN,Original record
20663,THREDUP INC,TDUP,Original record
20664,ARK E T F TRUST,ARKX,Original record
20665,ADARA ACQUISITION CORP,ADRA,Original record
20665,ALLIANCE ENTERTAINMENT HLDG CORP,AENT,Company name and Ticker updated on 2023-06-30
20666,ADIT EDTECH ACQUISITION CORP,ADEX,Original record
20666,GRIID INFRASTRUCTURE INC,GRDI,Company name and Ticker updated on 2024-01-31
20667,ALGER E T F TRUST,FRTY,Original record
20668,ASYMMETRIC E T F S TRUST,ASPY,Original record
20670,CALIFORNIA AMPLIFIER INC,CAMP,Original record
20670,CALAMP CORP,CAMP,Company name updated on 2004-08-31
20671,ATLAS CREST INVESTMENT CORP II,ACII,Original record
20672,BLACKROCK E T F TRUST II,HYMU,Original record
20673,BLACKROCK E T F TRUST II,INMU,Original record
20674,BLACKROCK INNOVATION & GROWTH TR,BIGZ,Original record
20674,BLACKROCK INNOVATION & GR TM TR,BIGZ,Company name updated on 2023-04-28
20675,CLASS ACCELERATION CORP,CLAS,Original record
20676,CLIMATE REAL IMP SOL II ACQ CORP,CLIM,Original record
20677,BURLINGTON INDUSTRIES INC,BUR,Original record
20678,CALIFORNIA BIOTECHNOLOGY INC,CBIO,Original record
20678,SCOIS INC,SCIO,Company name and Ticker updated on 1992-03-31
20678,SCIOS INC,SCIO,Company name updated on 1996-03-29
20679,COMPUTE HEALTH ACQ CORP,CPUH,Original record
20680,COSAN S A,CSAN,Original record
20681,COURSERA INC,COUR,Original record
20682,COUPANG INC,CPNG,Original record
20683,D & Z MEDIA ACQUISITION CORP,DNZ,Original record
20684,DIREXION SHARES E T F TRUST,HJEN,Original record
20686,E Q HEALTH ACQUISITION CORP,EQHA,Original record
20687,E T F SERIES SOLUTIONS,HDRO,Original record
20688,EMPOWERMENT & INCLUS CAP I CORP,EPWR,Original record
20689,FIDELITY MERRIMACK STREET TRUST,FIGB,Original record
20690,FIDELITY MERRIMACK STREET TRUST,FSEC,Original record
20691,FIRST HIGH SCHOOL ED GP CO LTD,FHS,Original record
20692,FIRST TRUST EXCHANGE TRADED FUND,IGLD,Original record
20693,SUNSHINE MINING CO,SSC,Original record
20693,SUNSHINE MINING & REFINING CO,SSC,Company name updated on 1994-06-30
20694,BANK TOKYO CALIF SAN FRANCISCO,BTOK,Original record
20694,CALIFORNIA FIRST BANK SAN FRAN,CFBK,Company name and Ticker updated on 1975-10-31
20694,UNION BANK SAN FRANCISCO CA,UBNK,Company name and Ticker updated on 1988-11-30
20694,UNIONBANCAL CORP,UNBC,Company name and Ticker updated on 1996-04-30
20694,UNIONBANCAL CORP,UB,Ticker updated on 1999-06-30
20695,FIRST TRUST E T F IV,KNG,Original record
20696,FIRST TRUST E T F VIII,YMAR,Original record
20697,FIRST TRUST E T F VIII,QMAR,Original record
20698,FIRST TRUST E T F VIII,FMAR,Original record
20699,FIRST TRUST E T F VIII,DMAR,Original record
20700,GOLD ROYALTY CORP,GROY,Original record
20701,GUINNESS ATKINSON FUNDS,DIVS,Original record
20702,GUINNESS ATKINSON FUNDS,ADIV,Original record
20703,ISHARES TRUST,ISVL,Original record
20704,J P MORGAN E T F TRUST,JEMA,Original record
20705,J P MORGAN E T F TRUST,JSCP,Original record
20706,ALLIED KID CO,AKD,Original record
20707,CALIFORNIA JOCKEY CLUB,CJOC,Original record
20708,JOHN HANCOCK E T F TRUST,JHCB,Original record
20709,LATTICE STRATEGIES TRUST,HLGE,Original record
20710,LISTED FUNDS TRUST,MVP,Original record
20711,LISTED FUNDS TRUST,MARZ,Original record
20712,M D H ACQUISITION CORP,MDH,Original record
20713,MASON INDUSTRIAL TECHNOLOGY INC,MIT,Original record
20714,BOND STORES INC,BND,Original record
20714,BOND INDUSTRIES INC,BND,Company name updated on 1969-11-28
20714,BOND INDUSTRIES INC,BNDN,Ticker updated on 1975-03-31
20715,CALIFORNIA LEISURE PRODS INC,CLPT,Original record
20716,MUSIC ACQUISITION CORP,TMAC,Original record
20717,NORTHERN GENESIS ACQ CORP II,NGAB,Original record
20717,EMBARK TECHNOLOGY INC,EMBK,Company name and Ticker updated on 2021-11-30
20718,NORTHERN LIGHTS FUND TR IV,MPRO,Original record
20719,NORTHERN LIGHTS FUND TR IV,MBCC,Original record
20720,NORTHERN LIGHTS FUND TR IV,MAMB,Original record
20721,NOVUS CAPITAL CORP II,NXU,Original record
20721,ENERGY VAULT HOLDINGS INC,NRGV,Company name and Ticker updated on 2022-02-28
20723,CALIFORNIA MICROWAVE INC,CMIC,Original record
20723,ADAPTIVE BROADBAND CORP,ADAP,Company name and Ticker updated on 1999-04-30
20724,QUANTUM FINTECH ACQ CORP,QFTA,Original record
20725,R B B FUND INC,STNC,Original record
20726,ROTOR ACQUISITION CORP,ROT,Original record
20726,SARCOS TECH & ROBOTICS CORP,STRC,Company name and Ticker updated on 2021-09-30
20726,PALLADYNE AI CORP,STRC,Company name updated on 2024-03-28
20726,PALLADYNE AI CORP,PDYN,Ticker updated on 2024-04-30
20727,SEMRUSH HOLDINGS INC,SEMR,Original record
20728,SENDAS DISTRIBUIDORA S A,ASAI,Original record
20729,SYNTAX E T F TRUST,SYUS,Original record
20730,COLUMBIA BROADCASTING SYS INC,CBS,Original record
20730,C B S INC,CBS,Company name updated on 1974-04-30
20731,T L G ACQUISITION ONE CORP,TLGA,Original record
20731,ELECTRIQ POWER HOLDINGS INC,ELIQ,Company name and Ticker updated on 2023-08-31
20732,TRUST FOR PROFESSIONAL MANAGERS,MINN,Original record
20733,TUYA INC,TUYA,Original record
20734,U S C F ETF TRUST,UMI,Original record
20735,VANECK VECTORS E T F TRUST,BUZZ,Original record
20735,VANECK E T F TRUST,BUZZ,Company name updated on 2021-09-30
20736,VINE ENERGY INC,VEI,Original record
20737,ZHIHU INC,ZH,Original record
20738,AFRICAN GOLD ACQ CORP,AGAC,Original record
20739,ALTIMAR ACQUISITION CORP II,ATMR,Original record
20739,FATHOM DIGITAL MANUFACT CORP,FATH,Company name and Ticker updated on 2021-12-31
20740,BLUERIVER ACQUISITION CORP,BLUA,Original record
20741,C C NEUBERGER PRINCIPAL HLDG III,PRPC,Original record
20742,CROWN PROPTECH ACQUISITIONS,CPTK,Original record
20743,CONSTELLATION ACQ CORP I,CSTA,Original record
20744,ARES ACQUISITION CORP,AAC,Original record
20745,FERGUSON PLC,FERG,Original record
20745,FERGUSON ENTERPRISES INC,FERG,Company name updated on 2024-08-30
20746,FORTRESS CAPITAL ACQ CORP,FCAX,Original record
20747,H H & L ACQUISITION CO,HHLA,Original record
20748,G SQUARED ASCEND I INC,GSQD,Original record
20750,CALIFORNIA WATER SERVICE CO,CWTR,Original record
20750,CALIFORNIA WATER SERVICE CO,CWT,Ticker updated on 1994-04-29
20750,CALIFORNIA WATER SERVICE GROUP,CWT,Company name updated on 1998-01-30
20751,IVANHOE CAPITAL ACQ CORP,IVAN,Original record
20751,S E S A I CORP,SES,Company name and Ticker updated on 2022-02-28
20752,JAWS MUSTANG ACQ CORP,JWSM,Original record
20753,LEO HOLDINGS CORP II,LHC,Original record
20754,PAYSAFE LTD,PSFE,Original record
20755,PONTEM CORP,PNTM,Original record
20756,PRIMAVERA CAPITAL ACQ CORP,PV,Original record
20757,DOMINICK FUND INC,DMK,Original record
20758,CALIFORNIA WESTERN STS LIFE INS,CWES,Original record
20759,SWITCHBACK II CORP,SWBK,Original record
20760,TWO,TWOA,Original record
20761,ACHILLES THERAPEUTICS PLC,ACHL,Original record
20762,26 CAPITAL ACQUISITION CORP,ADER,Original record
20763,AUTHENTIC EQUITY ACQ CORP,AEAC,Original record
20764,A F C GAMMA INC,AFCG,Original record
20764,ADVANCED FLOWER CAPITAL INC,AFCG,Company name updated on 2024-10-31
20765,GENERAL TIRE & RUBR CO,GY,Original record
20765,GENCORP INC,GY,Company name updated on 1984-03-30
20765,AEROJET ROCKETDYNE HOLDINGS INC,AJRD,Company name and Ticker updated on 2015-04-30
20766,CALIFORNIA WINDSOR CO,CALW,Original record
20767,ASTREA ACQUISITION CORP,ASAX,Original record
20768,BIOTECH ACQUISITION CO,BIOT,Original record
20769,BRIGHT LIGHTS ACQUISITION CORP,BLTS,Original record
20770,C A HEALTHCARE ACQUISITION CORP,CAHC,Original record
20771,CENTRICUS ACQUISITION CORP,CENH,Original record
20772,C F ACQUISITION CORP V,CFV,Original record
20773,PITTSBURGH COKE & CHEM CO,PCK,Original record
20774,CALLON PETROLEUM CO,CLNP,Original record
20775,CLARIM ACQUISITION CORP,CLRM,Original record
20776,CONNECT BIOPHARMA HOLDINGS LTD,CNTB,Original record
20777,C O V A ACQUISITION CORP,COVA,Original record
20778,DECARBONIZATION PL ACQ CORP II,DCRN,Original record
20779,DRAGONEER GROWTH OPP CORP III,DGNU,Original record
20780,DIAMONDHEAD HOLDINGS CORP,DHHC,Original record
20780,UNITED HOMES GROUP INC,UHG,Company name and Ticker updated on 2023-03-31
20782,CALMAR INC,CLMI,Original record
20783,DEEP LAKE CAPITAL ACQ CORP,DLCA,Original record
20784,DIVERSEY HOLDINGS LTD,DSEY,Original record
20785,EDIFY ACQUISITION CORP,EAC,Original record
20786,ELITE EDUCATION GROUP INTL LTD,EEIQ,Original record
20786,EPICQUEST EDUCATION GROUP INT LT,EEIQ,Company name updated on 2022-08-31
20787,890 5TH AVENUE PARTNERS INC,ENFA,Original record
20787,BUZZFEED INC,BZFD,Company name and Ticker updated on 2021-12-31
20788,ENVIRONMENTAL IMPACT ACQ CORP,ENVI,Original record
20788,GREENLIGHT BIOSCIENCES HLDGS PBC,GRNA,Company name and Ticker updated on 2022-02-28
20789,EPIPHANY TECHNOLOGY ACQ CORP,EPHY,Original record
20790,EUROPEAN SUSTAINABLE GR ACQ CORP,EUSG,Original record
20791,EDGEWISE THERAPEUTICS INC,EWTX,Original record
20792,MARLIN TECHNOLOGY CORP,FINM,Original record
20793,FINCH THERAPEUTICS GROUP INC,FNCH,Original record
20794,FORIAN INC,FORA,Original record
20795,FORTISTAR SUSTAINABLE SOL CORP,FSSI,Original record
20796,GAIN THERAPEUTICS INC,GANX,Original record
20797,GREENBROOK T M S INC,GBNH,Original record
20798,GROWTH CAPITAL ACQ CORP,GCAC,Original record
20798,CEPTON INC,CPTN,Company name and Ticker updated on 2022-02-28
20799,GAMING & HOSPITALITY ACQ CORP,GHAC,Original record
20800,QUEENS GAMBIT GROWTH CAPITAL,GMBT,Original record
20800,PIVOTAL HOLDINGS CORP,GMBT,Company name updated on 2022-03-31
20801,GORES METROPOULOS II INC,GMII,Original record
20801,SONDER HOLDINGS INC,SOND,Company name and Ticker updated on 2022-01-31
20802,SIMONDS SAW & STL CO,SDS,Original record
20803,CALNETICS CORP,CALN,Original record
20804,GROUP NINE ACQUISITION CORP,GNAC,Original record
20805,GLOBAL PARTNER ACQ CORP II,GPAC,Original record
20805,STARDUST POWER INC,SDST,Company name and Ticker updated on 2024-07-31
20806,GLOBAL SYNERGY ACQUISITION CORP,GSAQ,Original record
20807,HEALTHCARE CAPITAL CORP,HCCC,Original record
20808,HENNESSY CAPITAL INV CORP V,HCIC,Original record
20809,HUDSON EXECUTIVE INV CORP II,HCII,Original record
20811,CALNY FOOD SERVICES INC,CLNY,Original record
20811,CALNY INC,CLNY,Company name updated on 1981-10-30
20812,HAMILTON LANE ALLIANCE HLDGS I,HLAH,Original record
20813,HYWIN HOLDINGS LTD,HYW,Original record
20813,SANTECH HOLDINGS LTD,STEC,Company name and Ticker updated on 2024-07-31
20814,I D E X BIOMETRICS A S A,IDBA,Original record
20815,IGNYTE ACQUISITION CORP,IGNY,Original record
20815,PEAK BIO INC,PKBO,Company name and Ticker updated on 2022-11-30
20816,IKENA ONCOLOGY INC,IKNA,Original record
20817,IM CANNABIS CORP,IMCC,Original record
20818,KLUDEIN I ACQUISITION CORP,INKA,Original record
20818,NEAR INTELLIGENCE INC,NIR,Company name and Ticker updated on 2023-03-31
20819,ISLEWORTH HEALTHCARE ACQ CORP,ISLE,Original record
20820,ITHAX ACQUISITION CORP,ITHX,Original record
20820,MONDEE HOLDINGS INC,MOND,Company name and Ticker updated on 2022-07-29
20821,ITIQUIRA ACQUISITION CORP,ITQ,Original record
20822,JACK CREEK INVESTMENT CORP,JCIC,Original record
20823,JOANN INC,JOAN,Original record
20824,J O F F FINTECH ACQUISITION CORP,JOFF,Original record
20825,JOWELL GLOBAL LTD,JWEL,Original record
20826,K L ACQUISITION CORP,KLAQ,Original record
20827,KERNEL GROUP HOLDINGS INC,KRNL,Original record
20828,ALKURI GLOBAL ACQUISITION CORP,KURI,Original record
20829,RICHFIELD OIL CORP,RL,Original record
20830,CALSPAN CORP,CALS,Original record
20831,KHOSLA VENTURES ACQUISITION CO,KVSA,Original record
20832,KHOSLA VENTURES ACQ CO II,KVSB,Original record
20832,NEXTDOOR HOLDINGS INC,KIND,Company name and Ticker updated on 2021-11-30
20833,KHOSLA VENTURES ACQ CO III,KVSC,Original record
20834,LONGBOARD PHARMACEUTICALS INC,LBPH,Original record
20835,4D PHARMA PLC,LBPS,Original record
20836,LEGATO MERGER CORP,LEGO,Original record
20837,RAYONIER INC,RNR,Original record
20838,LERER HIPPEAU ACQUISITION CORP,LHAA,Original record
20839,LIGHTJUMP ACQUISITION CORP,LJAQ,Original record
20840,LIBERTY MEDIA ACQUISITION CORP,LMACA,Original record
20841,L M F ACQUISITION OPP INC,LMAO,Original record
20841,SEASTAR MEDICAL HOLDING CORP,ICU,Company name and Ticker updated on 2022-10-31
20842,L A V A THERAPEUTICS N V,LVTX,Original record
20843,LOCUST WALK ACQUISITION CORP,LWAC,Original record
20843,EFFECTOR THERAPEUTICS INC,EFTR,Company name and Ticker updated on 2021-08-31
20844,MOUNTAIN CREST ACQ CORP II,MCAD,Original record
20844,BETTER THERAPEUTICS INC,BTTX,Company name and Ticker updated on 2021-10-29
20845,WOODWARD IRON CO,WOD,Original record
20845,WOODWARD CORP,WOD,Company name updated on 1968-04-30
20846,MEATECH 3D LTD,MITC,Original record
20846,STEAKHOLDER FOODS LTD,STKH,Company name and Ticker updated on 2022-08-31
20847,MONUMENT CIRCLE ACQUISITION CORP,MON,Original record
20848,MOVANO INC,MOVE,Original record
20849,NORTH ATLANTIC ACQUISITION CORP,NAAC,Original record
20850,NOBLE ROCK ACQUISITION CORP,NRAC,Original record
20850,NORTHERN REVIVAL ACQ CORP,NRAC,Company name updated on 2023-03-31
20851,O C A ACQUISITION CORP,OCAX,Original record
20852,ONE EQUITY PRTNRS OPEN WATER I,OEPW,Original record
20853,COMMONWEALTH EDISON CO,CWE,Original record
20853,UNICOM CORP HOLDING CO,UCM,Company name and Ticker updated on 1994-09-30
20854,CALUMET INDUSTRIES INC,CALI,Original record
20855,OLINK HOLDING A B,OLK,Original record
20856,OYSTER ENTERPRISES ACQ CORP,OSTR,Original record
20857,PIONEER MERGER CORP,PACX,Original record
20858,PROVIDENT ACQUISITION CORP,PAQC,Original record
20859,PROGRESS ACQUISITION CORP,PGRW,Original record
20860,POWERED BRANDS,POW,Original record
20862,CALVIN EXPLORATION INC,CLVN,Original record
20863,PROSPECTOR CAPITAL CORP,PRSR,Original record
20863,LEDDARTECH HOLDINGS INC,LDTC,Company name and Ticker updated on 2023-12-29
20864,GOAL ACQUISITIONS CORP,PUCK,Original record
20865,PYROGENESIS CANADA INC,PYR,Original record
20866,RESEARCH ALLIANCE CORP II,RACB,Original record
20867,ROSECLIFF ACQUISITION CORP I,RCLF,Original record
20867,SPECTRAL AI INC,MDAI,Company name and Ticker updated on 2023-09-29
20868,R M G ACQUISITION CORP III,RMGC,Original record
20869,ROTH C H ACQUISITION III CO,ROCR,Original record
20869,QUALTEK SERVICES INC,QTEK,Company name and Ticker updated on 2022-02-28
20870,PROMETHEUS BIOSCIENCES INC,RXDX,Original record
20871,SUSTAINABLE DEVELOPMENT ACQ I,SDAC,Original record
20872,S C P & C O HEALTHCARE ACQ CO,SHAC,Original record
20873,SILVER CREST ACQ CORP,SLCR,Original record
20874,SCIENCE STRATEGIC ACQ CORP ALPHA,SSAA,Original record
20875,S V F INVESTMENT CORP 2,SVFB,Original record
20876,S V F INVESTMENT CORP 3,SVFC,Original record
20876,SYMBOTIC INC,SYM,Company name and Ticker updated on 2022-06-30
20877,ATHLON ACQUISITION CORP,SWET,Original record
20878,THUNDER BRIDGE CAP PRTNR III INC,TBCP,Original record
20879,THIMBLE POINT ACQ CORP,THMA,Original record
